simulation_id,json_file,sequence,actor,text,external_id,audio_file_id
TRAINEE STARTS HERE_ How did you do_ View your Playback!  ,data.json,8,SYM,"Completion time is important because if it is taking you longer to navigate the conversation and screens, it can be an indication that you just need to practice the beginner sym more to learn the process better. It won't take long before you will know exactly what to do. Keep practicing.",c0116742-660d-4a87-a74c-4df38ce2f777,4a1fac62-3397-46f6-9a9a-8339349ca728
TRAINEE STARTS HERE_ How did you do_ View your Playback!  ,data.json,9,SYM,"The first number in the keyword score is your score, and the second is the possible score. Keywords are structure words that are good word choices you will want to say, or they can even be compliance words you must say. Keywords guide you to the best and fastest way to customer resolution and satisfaction.",e6ca74f0-851f-4d6e-a0f3-22787822086d,4991ea49-afb8-4de8-91eb-5cdd999f11a8
TRAINEE STARTS HERE_ How did you do_ View your Playback!  ,data.json,10,SYM,"The first number in the click score is your score, and the second is the possible score. Click scores are the places on the screens where you clicked, and it scored you if you clicked in the correct place.",5f9c1275-9593-49fe-9135-fa6f9e4a2055,5a46c321-1dec-4ac0-8d24-9953f497b0f3
TRAINEE STARTS HERE_ How did you do_ View your Playback!  ,data.json,11,SYM,"The Sym Score will equal a combined score of the different scoring options. If a sym has all three, Sym Accuracy, Keyword and Click Score, the sym score will be total of all, as one sym score. If a sym has two or only one of these scoring options, the sym score will equal the total of only the scoring options used in that sym.",a0c2a07e-0950-4139-8ec6-0609fa84b032,47f3b9cd-7411-40fe-b02e-e9282beaa98f
TRAINEE STARTS HERE_ How did you do_ View your Playback!  ,data.json,12,SYM,Text Field Keyword score will appear if the sym was created with keywords in the Text Fields that can be put into visual syms. A best practice is to always enter text into those fields exactly as directed because you never know if that text will be a keyword or not until you finish.,580340f6-3084-45c5-b79c-8c0cb78a8227,bd6b7c3b-3f52-42ea-b4b2-0d14b0193aeb
TRAINEE STARTS HERE_ How did you do_ View your Playback!  ,data.json,13,SYM,"Confidence, Concentration and Energy are your sentiment scores. These scores are calculated by the level of intent you deliver the script line in the areas of confidence, concentration and energy. These are not calculated on your voice or tone, but on how confident your level of intent is, how your focus or concentration level and how your pace or energy level of intent is. The sentiment score is calculated for the entire sym, not one part or another.",6285c105-c02a-4c9a-979d-b7f8defb5111,d94a8d56-1f2b-40bd-8cc5-75fd15c71311
TRAINEE STARTS HERE_ How did you do_ View your Playback!  ,data.json,14,SYM,"The measurement for sentiment scores will be High, Medium or Low, and you can click the insights to learn more about what you did well, and what you can do to improve.",09d72bf0-dc8a-4ef0-b4ec-0ba34432d578,07351a0f-e9bd-4d63-a629-99fd90ca0a89
TRAINEE STARTS HERE_ How did you do_ View your Playback!  ,data.json,15,SYM,"As a reminder you will not receive a sentiment score in your practice attempts, only in your test attempts, and if your sym has no agent lines, you will not have a sentiment score.",af3d4221-a189-41d5-8e2f-6849131c9528,9d8e331c-a658-44c6-be47-a6cddc801d3d
TRAINEE STARTS HERE_ How did you do_ View your Playback!  ,data.json,16,SYM,The playback also allows you to listen to a recording of you executing the sym. You can click a script line below and the recording will skip to that part of the recording if you wanted to only listen to a certain part.,403044d1-e36a-42b5-819a-017b4c5170a4,a0053ef5-df4d-4856-8640-15d28d28dbf8
TRAINEE STARTS HERE_ How did you do_ View your Playback!  ,data.json,17,SYM,"If you see a dot in the recording like this, this is the Text Field Key Word Score we just talked about. This will show you if you got that word or if you missed it. As you can see I missed it because it is red, and it gave me the correct response.",e0b07d4c-ad49-4fcc-be8a-692b2522ceb2,c8a35645-e7a9-4ffa-9515-9b0755624fb7
TRAINEE STARTS HERE_ How did you do_ View your Playback!  ,data.json,18,SYM,"The bottom part of the playback page is the actual script. The highlighted words are the keywords. If they are green I got them. If they are red I missed them. You will also notice the KS and SA and then a number score, like 3/4 and a percent, such as 86%. These are your Keyword Scores and Sym Accuracy scores by script line. The first number in the keyword score is your score and the second is the possible score. The Sym Accuracy score tells you how you did in this line with intent compared to the customer script line you were responding to.",1e6de5f8-50aa-4476-86d6-9ba5ea1a023e,d5b5ddb4-c714-4597-a800-f0a7b6dff73f
TRAINEE STARTS HERE_ How did you do_ View your Playback!  ,data.json,19,SYM,This gives you the ability to see exactly in the sym where you can improve on keywords and sym accuracy. The total Sym Accuracy and Keyword scores at the top are a total of these by script line totals.,3c60e667-f489-4244-8ac6-cb949a17ec87,b2597c51-411d-4ecf-8946-847e888e96b7
TRAINEE STARTS HERE_ How did you do_ View your Playback!  ,data.json,20,SYM,"And finally you will always see the scripted line with the keywords you said or did not say vs what you said in response. The default is to show both, but you can toggle that off if you want to just see the scripted line and the keywords you said or did not say.",5475542b-dc94-47be-92d7-05092710f893,208391ef-65d5-4de0-a51f-a0b27770cd21
TRAINEE STARTS HERE_ How did you do_ View your Playback!  ,data.json,21,SYM,Great Job! This concludes your simulation.,3ade6337-b50f-49b8-ac9b-17ad4c80beff,33ae0d35-d0a1-4627-a855-a5d55f97d95f
UCSL eApp – State Specifics,data.json,1,SYM,"In this sym, we will review how the UCSL application varies based on state.",3f9ab697-f9ff-4e5e-85e1-3d9a29cbd4fd,a5ae4ab3-3783-49a2-ba7d-1d854a303583
UCSL eApp – State Specifics,data.json,2,SYM,Reminder that we can not C O P whole life applications for Connecticut or Montana.,0523e6a2-5792-481f-86ac-17f572afa5db,73d732c9-7eec-4a55-a30b-93471fc1f2bf
UCSL eApp – State Specifics,data.json,3,SYM,New York has its own application for our Guaranteed Whole Life policy. We’ll go into detail on New York later.,2f843c84-726b-4225-a65f-db3963d57189,8834ab65-25d9-47ca-bb6e-653ef994b665
UCSL eApp – State Specifics,data.json,4,SYM,The states in red on the map have some different verbatim messages that will appear in the e App.,e10a5344-b754-4944-8f8a-3747e463fde4,21c5dd22-eec1-43c0-aa79-b2d8bbb550f1
UCSL eApp – State Specifics,data.json,5,SYM,Remember that these boxes are verbatim statements.,b6b40911-8005-40b7-9959-8c85c091355b,950166d6-b7b8-4e19-b826-874921c20874
UCSL eApp – State Specifics,data.json,6,SYM,"You should not try to memorize these, as they may change for each state.",3ef053cd-b48b-46c5-8e97-3cf95c4e2707,a6f5fddb-6130-43e7-9207-11e26b77f4ac
UCSL eApp – State Specifics,data.json,7,SYM,Always be sure to read what's on your screen word for word.,ecd43a3b-134b-435a-b51a-61aaf3da7359,c4f35bbe-cb34-4d06-9c1d-08231e23f205
UCSL eApp – State Specifics,data.json,8,SYM,"One such example is with California, the final application verbatim has an additional paragraph regarding fraud.",a1b33bf7-44ce-4c35-ae30-4cbeef80d33a,f2c0e8f2-41e8-4325-862c-a7da4e2c3929
UCSL eApp – State Specifics,data.json,9,SYM,This allows us to be compliant with California law. The fraud statement is also provided in the policy documents.,9c210576-1793-463a-8ff4-c90d7b40f020,35d3f966-aa9a-430b-bb68-e8151daffb4c
UCSL eApp – State Specifics,data.json,10,SYM,"Again, this is why you should not memorize verbatims. Simply follow the application.",1abf5db5-adf4-406e-afa0-0b516b76a7c4,bcd1a736-19ef-4d86-bc53-649438a24129
UCSL eApp – State Specifics,data.json,11,SYM,Another California law requires we obtain an email address from our California elders (which is age 65 or older) so we can send them pertinent disclosures before the application is completed.,198fb201-9bb0-4826-96ab-bc28f618df85,691e1dde-7dda-4fda-8a0e-0a86361ee637
UCSL eApp – State Specifics,data.json,12,SYM,"To comply with the California law, there is a verbatim early in the application regarding consent to electronic delivery and e-signature.",544fe30f-7719-4238-bd8d-8a54066945fa,c587cc57-4311-4035-ada9-aedc8f8384b3
UCSL eApp – State Specifics,data.json,13,SYM,"The verbatim and email address field is mandatory, and the e-app will prevent you from continuing the application if you do not enter in a valid customer email address.",358b52ee-b7f0-48ea-bfd6-e799f8d39c5a,93066c1e-e5e1-4967-9de8-a12d8a69eb38
UCSL eApp – State Specifics,data.json,14,SYM,"Once you have entered the email address in the box you must press the Send button. If you don’t press this button, the e-app will prevent you from continuing the application.",330d4bda-d4a0-49e0-ad2e-5b6911fd0abc,22141a3d-df48-4cc9-b158-dded04c98dd1
UCSL eApp – State Specifics,data.json,15,SYM,"If the email fails to send, the Send button will turn red and will say Fail.",ab6e8295-b05a-4d03-bdc1-75a2b1ddb322,0b53489d-686e-4e4f-ae7d-6addace80ce6
UCSL eApp – State Specifics,data.json,16,SYM,The e-app will prevent you from moving forward until an email has successfully been sent.,267e79cf-5e3a-4af6-8df7-0445121c4862,57b4d710-4dff-4293-9191-999acc1c77cf
UCSL eApp – State Specifics,data.json,17,SYM,"If the email successfully sends, the Send button will turn green and will say Sent.",fb99c965-23bd-43b4-8140-25acfde15e56,6c36cecc-ecc7-4708-aede-f801fb32ab90
UCSL eApp – State Specifics,data.json,18,SYM,"Once you have received the green Sent message, you need to ask the customer to verbally confirm they received the email.",fd1de667-0184-48c0-8daa-488bae7ce46a,125ca460-f48a-456e-a2ce-3806af1f541e
UCSL eApp – State Specifics,data.json,19,SYM,This is what the email that the customer receives looks like.,d9d2ace5-a56f-46ab-93b5-4918b42e99fb,8dc8af1d-4b88-4953-a3e2-be056269d542
UCSL eApp – State Specifics,data.json,20,SYM,Here’s another question that will only appear during the application in certain states.,157ded53-8369-4fba-9247-ed70263d77a5,6fb707b2-dfb1-4073-8670-c0c8c02cc69a
UCSL eApp – State Specifics,data.json,21,SYM,These states have state special questions and verbiage that is required to be read about accessing PDF files via the internet and providing their consent to receive electronic documents.,63840c75-f50b-4624-a987-1a40bdb8b685,0622974e-6839-4408-8bae-82a418ba0e1d
UCSL eApp – State Specifics,data.json,22,SYM,The state requires we review this electronic consent.,a36ff255-d7a3-46b4-ad54-52505794fc5a,bd50f17d-7208-48b0-9893-4542a1f55ba8
UCSL eApp – State Specifics,data.json,23,SYM,We're asking if they can access the internet in any shape or form.,74214da9-94a4-4a3f-9f61-a16c0df5e1e8,875dd684-e592-4fcf-ba0a-3d4795b38bbf
UCSL eApp – State Specifics,data.json,24,SYM,"If they say no, you can clarify by asking if they have access to the internet (smart phone, library, etc.).",3ce59ce9-7bb2-43dd-8771-b02ec52cb6fd,040942b2-badb-4d6b-94e4-2eaf5b0e8ee8
UCSL eApp – State Specifics,data.json,25,SYM,"If they still answer No, you will need to explain to the applicant that if they are not able to access the internet, or do not provide their consent, you will not be able to take their application over the phone and it will need to be mailed to them. This may delay the processing time and the effective date of their policy.",b5470c1c-046e-4c50-a60b-dc81b6807607,6a7dfb9c-737c-46eb-82e0-eb022e28930e
UCSL eApp – State Specifics,data.json,26,SYM,Let’s practice a state specific scenario! Click the arrow when you are ready to begin.,e946076e-84ad-4ea7-9dd1-151c02190a90,399a9399-46b8-4949-abeb-eebdc201f0bb
UCSL eApp – State Specifics,data.json,27,TRAINEE,Have you received an application packet?,8186ee6a-d5a0-45cb-901f-1afec92a715c,
UCSL eApp – State Specifics,data.json,28,SYM,No.,a4ff2fcf-e02a-44b8-a110-20c95cdf772e,324a46ca-f3cd-4b2d-b9d1-9edc2adaf95a
UCSL eApp – State Specifics,data.json,29,TRAINEE,"Are you able to open, view and save P D F files via the internet?",0af85e68-8bcb-4fc5-8579-55956ce777d6,
UCSL eApp – State Specifics,data.json,30,SYM,No.,80bdc8f8-7869-4563-9611-74ef533348d5,038ddb90-c4fe-4999-a1f8-d261a3c34c83
UCSL eApp – State Specifics,data.json,31,TRAINEE,Do you have access to the internet by using a smart phone or going to the library?,e917b74f-a7f8-4eb2-baea-7995d0f3ff37,
UCSL eApp – State Specifics,data.json,32,SYM,"Oh, yes. I can do that.",4c0d3672-7f83-406f-b110-4c6fd5d607d2,3c347d8f-4a8a-4e5c-8e6e-1f5f24cf06d7
UCSL eApp – State Specifics,data.json,33,TRAINEE,"I am required to obtain your consent for the delivery of electronic documents to you whether through the internet, email, web, text, instant message, digital media or the like. Your consent applies to all documents Mutual of Omaha may be required to deliver to you in writing. Any document provided to you electronically may be provided in paper upon your request. You may withdraw your consent at any time. If you withdraw your consent, I will not be able to complete your application over the phone and I will need to mail you a paper application. You may withdraw your consent, update your contact information or obtain a paper copy of any document for no charge, by contacting (800) 775-6000. You will need access to a computer or other device which provides internet access or email, as well as the ability to open, view and save a PDF, text or html file.",9ddb92bc-7e73-464f-a7ef-0c766784650a,
UCSL eApp – State Specifics,data.json,34,TRAINEE,Do I have your consent to provide you with the necessary documents electronically?,d5704327-7e7d-4edb-b3a3-96db9db12a1d,
UCSL eApp – State Specifics,data.json,35,SYM,Yes,d94a00c6-f42a-4545-be37-d2c34944d014,2484805f-5bb6-416f-b76d-4517890f1fc8
UCSL eApp – State Specifics,data.json,36,TRAINEE,Disclosures are made available to you at the following website: http://www.mutualofomaha.com/wholelifedocuments,c74a36b6-34f8-41f9-bb48-1fe5ed8bf30c,
UCSL eApp – State Specifics,data.json,37,SYM,Great job practicing one of those state specific items in the e App.,9b7ca7ca-6419-434b-9255-778d525c7231,874a1ff4-ee49-441b-a3e5-07eb0dedd731
UCSL eApp – State Specifics,data.json,38,SYM,What did we learn today? Take a moment to review some of the key learnings from this sym.,8366654a-51c5-4227-b89f-dac65c543f0b,1d831132-fc20-4f76-b3e1-72659cfe4bdc
UCSL eApp – State Specifics,data.json,39,SYM,Click the lightbulb when you are ready to continue.,aa6b3c46-32b1-429d-9048-12f40f44d2e8,c4584d2d-eb4d-4c14-a709-621b367a4174
UCSL eApp – State Specifics,data.json,40,SYM,"Understanding that the e App will vary by state ensures compliance with state-specific rules and regulations, helping us navigate the process accurately and effectively.",caa28dda-c420-4c2c-a940-c1ab41621fc6,ae0d0f89-7894-401c-b4e5-fe881a481516
United Flight Change,data.json,1,SYM,You were about to begin a simulation Please click the United logo to begin,bacf7f31-6c6d-4f0c-a338-a40e2977f407,19ccfc0a-f113-46ed-8f07-4bc9f8dd613a
United Flight Change,data.json,2,TRAINEE,"Good morning Mrs. McCann, I see you are calling about confirmation number F7SBF8. Is that correct?",f8c84417-a2ed-4773-8fd7-6d3adbbfb022,
United Flight Change,data.json,3,SYM,"Yes, I am I wanted to review my options to take a later flight",2da70791-7793-416a-9b67-207fb35aee99,1bc280e6-aafe-4afa-9608-019d9b0bafa3
United Flight Change,data.json,4,TRAINEE,"OK, let me check your options.",a72d2d74-5cff-4f2a-bdbd-21ff24251b6c,
United Flight Change,data.json,5,TRAINEE,"Based on the Basic Economy fare, you can not make changes to your reservation.",b14b8743-a784-4f1d-ad1d-9ea1536cabcf,
United Flight Change,data.json,6,SYM,"Yes, I understand I can't make any changes to my ticket, but I'm booked at 1:00 o'clock PM and I need to leave on the 5:50 PM flight instead What am I on? Flight instead What are my options?",a7057e6d-8bbb-45c0-8010-31803cc33108,fcf70c1e-e3a1-4377-aa68-17f9c7560731
United Flight Change,data.json,7,TRAINEE,"That's a good question, let's check.",f5db05e4-b124-4d67-bc05-a0cdca8dfaba,
United Flight Change,data.json,8,TRAINEE,Since there is a $200 change fee plus the difference in fare let me look what booking a new flight from Chicago O'Hare to Atlanta as an option for you.,5768d7cc-1198-48c6-80b4-3ff109b3281a,
United Flight Change,data.json,9,SYM,"OK, great if it's less than $200, that may be a great idea",ebadadce-4f0e-411a-ba40-497fbeac28ae,ea4b0c75-6655-45df-a98b-4ac69baf245b
United Flight Change,data.json,10,TRAINEE,"Wow, Mrs. McCann I found the flight you are looking for at 5:50pm from Chicago O'Hare to Atlanta for $106 plus a $25 non-refundable booking fee. Would you like me to book that for you?",53e52f64-f449-4053-bb45-38801c0084fa,
United Flight Change,data.json,11,SYM,"That's great, let me check and see if that helps and I can book it online",f0e0c411-6d80-43bc-a6b4-5d054921dee3,05f1aaae-f43f-46e5-81f4-62003a5e2e3a
